session_id,customer_id,session_date,device,traffic_source,pages_viewed,session_duration_min,added_to_cart,made_purchase
S0000396,C01258,2025-05-30,Tablet,Email,9,19.85,0,0
S0000397,C00933,2025-09-27,Mobile,Email,12,7.88,0,0
S0000398,C04538,2024-05-11,Tablet,Direct,24,21.48,0,0
S0000399,C03210,2026-02-01,Desktop,Paid Ads,13,37.9,0,0
S0000400,C00820,2026-02-18,Mobile,Organic,4,18.47,1,0
S0000401,C01022,2025-11-15,Desktop,Referral,12,17.21,0,0
S0000402,C01552,2025-08-26,Mobile,Email,6,9.26,1,0
S0000403,C04202,2025-10-28,Mobile,Paid Ads,2,11.77,1,0
S0000404,C04626,2025-12-02,Desktop,Referral,23,14.37,1,1
S0000405,C03224,2025-12-07,Desktop,Direct,13,9.61,0,0
S0000406,C04197,2024-05-10,Tablet,Organic,13,12.39,1,1
S0000407,C03462,2025-11-22,Mobile,Email,15,26.34,0,0
S0000408,C02179,2025-05-02,Desktop,Social,6,39.74,0,0
S0000409,C02542,2024-04-07,Desktop,Email,21,24.28,1,0
S0000410,C00198,2024-10-28,Desktop,Referral,10,38.43,0,0
S0000411,C03981,2026-01-26,Desktop,Referral,19,19.24,1,0
S0000412,C03910,2024-05-11,Mobile,Referral,22,36.37,0,0
S0000413,C01629,2024-10-04,Tablet,Direct,6,36.03,0,0
S0000414,C01108,2025-05-01,Mobile,Email,18,6.84,0,0
S0000415,C02284,2024-07-14,Desktop,Referral,9,6.76,0,0
S0000416,C04098,2026-02-06,Mobile,Paid Ads,23,24.26,0,0
S0000417,C00160,2025-01-02,Mobile,Social,13,6.82,1,0
S0000418,C01941,2026-03-15,Mobile,Referral,14,19.41,0,0
S0000419,C02877,2025-04-02,Mobile,Paid Ads,8,18.03,0,0
S0000420,C02101,2024-10-23,Mobile,Paid Ads,5,11.21,0,0
S0000421,C00546,2024-02-01,Desktop,Organic,7,22.59,1,0
S0000422,C04027,2024-11-29,Mobile,Direct,19,25.4,0,0
S0000423,C00679,2023-05-15,Mobile,Direct,12,21.71,1,1
S0000424,C01522,2026-01-05,Mobile,Social,18,17.41,1,1
S0000425,C04805,2025-10-22,Mobile,Organic,1,25.01,0,0
S0000426,C02021,2024-03-19,Tablet,Organic,4,2.23,1,0
S0000427,C01530,2026-03-20,Mobile,Paid Ads,2,8.29,0,0
S0000428,C00978,2025-08-29,Mobile,Organic,16,11.64,1,1
S0000429,C01773,2025-06-08,Mobile,Referral,22,18.94,0,0
S0000430,C01601,2025-08-12,Mobile,Social,22,29.62,1,1
S0000431,C01502,2024-04-03,Mobile,Referral,6,10.4,1,1
S0000432,C00395,2024-07-19,Mobile,Referral,12,25.26,1,1
S0000433,C03344,2024-10-01,Mobile,Direct,16,15.87,0,0
S0000434,C02360,2026-01-15,Desktop,Organic,17,14.45,1,1
S0000435,C01309,2026-03-31,Desktop,Paid Ads,7,12.2,0,0
S0000436,C01657,2024-12-18,Mobile,Referral,14,34.8,0,0
S0000437,C03045,2025-04-13,Mobile,Email,21,11.18,0,0
S0000438,C01366,2025-11-10,Tablet,Social,18,13.15,1,1
S0000439,C04281,2025-06-16,Mobile,Email,8,12.83,1,0
S0000440,C01496,2024-08-26,Desktop,Social,19,20.13,1,1
S0000441,C03645,2026-01-03,Desktop,Direct,15,7.34,1,1
S0000442,C03345,2024-10-15,Desktop,Direct,2,13.07,0,0
S0000443,C01123,2026-01-08,Mobile,Referral,24,15.68,0,0
S0000444,C03004,2026-03-08,Desktop,Social,3,28.48,0,0
S0000445,C04014,2025-10-12,Mobile,Organic,13,17.83,1,0
S0000446,C03432,2025-12-16,Desktop,Email,3,19.68,0,0
S0000447,C03037,2023-04-30,Tablet,Paid Ads,23,19.45,0,0
S0000448,C04431,2024-04-24,Desktop,Direct,9,31.99,0,0
S0000449,C00988,2024-04-04,Mobile,Social,22,26.45,0,0
S0000450,C01693,2024-09-08,Mobile,Social,17,38.22,1,1
S0000451,C01972,2025-09-08,Desktop,Direct,11,16.94,1,0
S0000452,C00604,2025-08-20,Mobile,Paid Ads,6,16.88,1,0
S0000453,C04493,2026-03-30,Mobile,Social,24,20.59,0,0
S0000454,C02348,2026-03-21,Mobile,Paid Ads,18,16.84,0,0
S0000455,C02910,2024-02-16,Desktop,Organic,4,5.57,0,0
S0000456,C03314,2026-01-05,Mobile,Organic,21,8.14,1,1
S0000457,C01872,2024-05-12,Tablet,Email,3,15.86,0,0
S0000458,C00315,2026-01-07,Mobile,Organic,8,29.79,1,1
S0000459,C00397,2024-08-05,Mobile,Paid Ads,19,16.3,1,1
S0000460,C03027,2026-01-25,Mobile,Paid Ads,13,15.91,0,0
S0000461,C02019,2026-02-23,Tablet,Email,3,29.76,0,0
S0000462,C03289,2025-04-16,Desktop,Direct,13,32.75,0,0
S0000463,C03178,2024-01-30,Desktop,Referral,16,33.31,0,1
S0000464,C00239,2023-08-20,Mobile,Social,20,3.35,0,0
S0000465,C00677,2026-01-02,Desktop,Email,2,4.17,0,0
S0000466,C01862,2025-09-21,Mobile,Social,14,12.01,1,1
S0000467,C03777,2024-10-06,Desktop,Paid Ads,6,13.12,0,0
S0000468,C01463,2025-03-02,Mobile,Organic,7,27.96,0,0
S0000469,C01389,2026-02-17,Desktop,Social,1,1.15,0,0
S0000470,C01174,2025-11-01,Tablet,Organic,14,23.85,0,0
S0000471,C03392,2026-02-23,Mobile,Direct,2,33.24,0,0
S0000472,C04171,2025-01-19,Mobile,Paid Ads,22,19.28,0,1
S0000473,C03410,2024-06-20,Desktop,Direct,22,31.41,0,0
S0000474,C04243,2025-03-05,Desktop,Direct,7,23.99,0,0
S0000475,C00057,2026-01-29,Mobile,Organic,14,20.33,1,1
S0000476,C03169,2026-03-25,Mobile,Social,14,15.08,0,0
S0000477,C01540,2025-09-30,Desktop,Referral,6,16.02,0,0
S0000478,C00104,2024-11-23,Mobile,Email,21,36.47,0,0
S0000479,C01645,2025-01-16,Mobile,Social,4,8.58,1,1
S0000480,C03094,2025-07-20,Mobile,Paid Ads,7,22.07,0,0
S0000481,C00928,2026-02-03,Tablet,Email,18,27.05,0,0
S0000482,C02886,2025-12-17,Tablet,Paid Ads,9,12.42,0,0
S0000483,C03776,2025-12-06,Mobile,Referral,20,18.55,1,1
S0000484,C03848,2026-03-09,Desktop,Email,5,35.53,0,0
S0000485,C00355,2025-12-19,Tablet,Direct,8,20.54,1,0
S0000486,C01690,2026-02-05,Mobile,Direct,19,27.12,0,0
S0000487,C03619,2026-01-22,Tablet,Paid Ads,12,25.04,1,0
S0000488,C04690,2025-02-17,Mobile,Referral,24,14.71,1,1
S0000489,C02789,2026-01-27,Mobile,Social,8,2.77,0,0
S0000490,C01605,2025-11-11,Mobile,Email,19,39.48,0,0
S0000491,C01963,2025-11-12,Mobile,Direct,4,34.74,0,0
S0000492,C04774,2025-01-25,Tablet,Referral,12,11.31,1,1
S0000493,C00805,2025-06-27,Desktop,Direct,7,39.96,1,0
S0000494,C02793,2024-07-09,Desktop,Email,8,24.78,1,0
S0000495,C00560,2025-05-06,Desktop,Organic,19,4.75,1,1
S0000496,C04605,2025-05-04,Desktop,Organic,10,15.2,0,0
S0000497,C00169,2025-06-23,Desktop,Organic,12,31.48,1,1
S0000498,C03952,2025-08-07,Desktop,Referral,12,3.58,0,0
S0000499,C03204,2026-01-08,Mobile,Referral,3,17.44,0,0
S0000500,C03138,2025-09-08,Desktop,Organic,7,22.18,0,0
S0000501,C00776,2026-02-18,Mobile,Social,16,8.76,1,1
S0000502,C02363,2025-01-18,Desktop,Referral,17,32.18,0,0
S0000503,C02164,2023-05-08,Mobile,Social,11,11.52,1,1
S0000504,C03740,2025-02-20,Mobile,Email,16,26.04,0,0
S0000505,C00337,2025-03-26,Mobile,Email,17,34.98,0,0
S0000506,C00602,2026-02-05,Mobile,Paid Ads,8,21.91,1,1
S0000507,C01547,2024-11-07,Mobile,Direct,18,32.87,1,0
S0000508,C00925,2023-08-07,Mobile,Paid Ads,17,17.59,0,1
S0000509,C03953,2025-09-15,Mobile,Paid Ads,10,2.06,1,0
S0000510,C03881,2025-04-02,Tablet,Referral,22,8.37,1,1
S0000511,C00291,2025-10-10,Desktop,Referral,21,17.28,0,0
S0000512,C03714,2025-12-05,Desktop,Organic,8,18.73,1,1
S0000513,C03025,2025-10-16,Mobile,Social,16,22.94,0,0
S0000514,C03786,2025-07-13,Desktop,Social,24,35.34,1,0
S0000515,C04404,2024-08-30,Desktop,Email,23,17.59,1,1
S0000516,C04221,2024-10-03,Desktop,Referral,5,22.82,0,0
S0000517,C04226,2026-02-14,Mobile,Referral,2,39.97,0,0
S0000518,C02522,2025-12-08,Desktop,Direct,19,34.7,1,0
S0000519,C01861,2024-09-18,Desktop,Direct,3,15.72,0,0
S0000520,C02733,2023-06-18,Mobile,Direct,18,3.94,1,1
S0000521,C01396,2025-05-12,Mobile,Direct,7,23.44,0,0
S0000522,C00551,2025-04-24,Mobile,Referral,3,30.95,0,0
S0000523,C01076,2024-07-15,Tablet,Referral,11,16.21,0,0
S0000524,C02542,2025-05-04,Desktop,Paid Ads,11,12.24,1,0
S0000525,C02013,2025-04-02,Desktop,Referral,10,12.28,1,1
S0000526,C01423,2024-12-12,Desktop,Social,21,9.39,1,1
S0000527,C01287,2025-10-19,Mobile,Social,4,34.11,0,0
S0000528,C01434,2025-12-10,Tablet,Direct,18,6.06,0,0
S0000529,C01920,2026-02-21,Mobile,Direct,16,3.66,0,0
S0000530,C02487,2025-05-30,Desktop,Referral,13,37.44,0,1
S0000531,C01712,2025-06-12,Mobile,Social,2,7.66,0,0
S0000532,C02088,2025-08-07,Mobile,Email,19,23.72,0,0
S0000533,C00381,2025-12-02,Mobile,Referral,20,34.38,1,1
S0000534,C00028,2025-08-24,Mobile,Direct,20,15.27,0,0
S0000535,C00080,2024-08-12,Desktop,Referral,5,26.41,1,1
S0000536,C03184,2025-03-22,Mobile,Direct,14,18.17,1,1
S0000537,C03389,2026-03-16,Mobile,Email,21,10.25,1,1
S0000538,C02827,2025-08-28,Mobile,Paid Ads,24,23.83,0,0
S0000539,C02919,2026-03-27,Mobile,Organic,20,1.22,1,0
S0000540,C03240,2025-04-18,Mobile,Referral,14,11.5,1,1
S0000541,C01173,2025-01-03,Desktop,Paid Ads,21,19.78,1,1
S0000542,C01918,2025-07-26,Mobile,Organic,20,9.11,0,0
S0000543,C04407,2024-09-23,Mobile,Direct,12,37.36,1,0
S0000544,C04446,2024-07-10,Mobile,Referral,15,11.35,0,0
S0000545,C02238,2025-01-21,Mobile,Organic,18,22.21,0,0
S0000546,C02106,2025-11-22,Mobile,Paid Ads,11,2.52,1,0
S0000547,C01828,2025-02-17,Desktop,Organic,20,18.43,0,0
S0000548,C03673,2024-11-04,Desktop,Organic,6,24.71,1,1
S0000549,C01114,2025-05-22,Mobile,Referral,23,1.84,1,0
S0000550,C02870,2025-08-25,Mobile,Direct,19,32.51,0,0
S0000551,C01012,2023-09-11,Desktop,Direct,5,11.68,1,1
S0000552,C03049,2024-06-07,Desktop,Paid Ads,8,3.62,0,1
S0000553,C03047,2026-03-15,Desktop,Organic,6,25.04,1,0
S0000554,C04534,2024-06-16,Mobile,Email,21,4.44,0,0
S0000555,C03698,2026-02-17,Mobile,Referral,21,19.54,0,0
S0000556,C01418,2023-11-12,Desktop,Referral,11,36.98,1,1
S0000557,C01764,2026-02-14,Desktop,Social,20,12.88,0,0
S0000558,C03729,2026-03-23,Desktop,Email,7,19.02,0,0
S0000559,C04876,2025-09-18,Mobile,Organic,20,39.66,1,1
S0000560,C02193,2025-03-24,Desktop,Email,5,11.5,0,0
S0000561,C02524,2024-11-21,Desktop,Email,17,33.01,0,0
S0000562,C02443,2026-02-14,Mobile,Social,13,36.53,0,0
S0000563,C02942,2025-11-18,Mobile,Paid Ads,13,12.36,0,0
S0000564,C03530,2026-03-16,Mobile,Social,19,8.29,0,0
S0000565,C02431,2026-03-21,Mobile,Referral,16,32.8,1,1
S0000566,C02948,2026-02-23,Desktop,Paid Ads,5,35.5,1,1
S0000567,C00589,2025-03-12,Desktop,Email,5,11.56,0,0
S0000568,C03112,2026-02-07,Desktop,Paid Ads,15,33.21,0,0
S0000569,C02799,2025-08-13,Mobile,Organic,21,14.0,1,0
S0000570,C03061,2024-12-23,Mobile,Direct,20,15.96,0,1
S0000571,C01548,2024-11-21,Desktop,Paid Ads,13,24.94,1,0
S0000572,C04002,2025-10-20,Mobile,Email,12,2.76,0,0
S0000573,C02510,2025-11-17,Mobile,Email,22,27.9,0,0
S0000574,C02633,2025-11-13,Tablet,Email,7,38.83,1,1
S0000575,C03724,2026-01-19,Mobile,Email,13,14.71,0,0
S0000576,C03299,2025-10-31,Tablet,Social,17,32.24,1,0
S0000577,C04113,2024-09-04,Desktop,Email,7,16.22,0,0
S0000578,C03066,2025-10-24,Tablet,Direct,19,11.47,0,0
S0000579,C03554,2025-01-19,Desktop,Referral,4,29.26,0,0
S0000580,C03137,2024-10-12,Mobile,Social,18,22.39,0,0
S0000581,C03751,2025-09-08,Mobile,Direct,19,3.15,1,1
S0000582,C01999,2025-05-16,Mobile,Referral,12,12.3,1,1
S0000583,C01791,2024-09-23,Tablet,Direct,12,34.68,0,0
S0000584,C01184,2025-02-21,Mobile,Email,8,19.67,0,0
S0000585,C04380,2025-08-09,Desktop,Email,12,2.09,1,1
S0000586,C01032,2026-02-14,Mobile,Referral,7,37.8,0,0
S0000587,C03486,2024-02-10,Desktop,Social,21,21.56,0,0
S0000588,C03139,2025-08-11,Mobile,Direct,24,21.32,0,0
S0000589,C03811,2025-05-03,Desktop,Direct,20,9.27,1,1
S0000590,C02843,2026-02-24,Desktop,Organic,4,28.23,1,1
S0000591,C02992,2026-01-14,Mobile,Social,4,4.5,0,0
S0000592,C00283,2025-02-02,Mobile,Referral,20,13.16,0,0
S0000593,C01205,2024-11-25,Desktop,Direct,17,24.82,0,0
S0000594,C04583,2025-02-18,Desktop,Social,6,12.0,1,0
S0000595,C00535,2025-08-31,Mobile,Paid Ads,12,23.6,0,0
S0000596,C00192,2026-02-08,Mobile,Email,22,37.04,0,0
S0000597,C00964,2025-06-17,Tablet,Referral,9,3.33,1,1
S0000598,C02430,2023-06-26,Desktop,Referral,1,26.55,1,0
S0000599,C04125,2026-03-04,Desktop,Referral,11,1.84,0,0
S0000600,C03816,2026-03-10,Mobile,Paid Ads,5,4.6,1,1
S0000601,C00855,2026-02-10,Desktop,Paid Ads,24,14.17,1,1
S0000602,C02603,2025-11-14,Mobile,Email,14,8.06,0,0
S0000603,C00053,2025-07-20,Mobile,Referral,22,6.79,1,0
S0000604,C03283,2025-03-12,Mobile,Email,16,32.16,0,0
S0000605,C00803,2025-11-18,Mobile,Organic,11,3.55,0,0
S0000606,C02727,2024-10-20,Desktop,Organic,24,19.59,1,1
S0000607,C03380,2025-01-21,Desktop,Email,6,37.56,0,0
S0000608,C02864,2025-05-30,Desktop,Email,9,11.04,1,0
S0000609,C04311,2026-01-13,Tablet,Direct,4,1.8,0,0
S0000610,C02187,2025-05-16,Mobile,Direct,4,7.03,0,0
S0000611,C01247,2025-01-28,Desktop,Direct,10,20.83,0,0
S0000612,C02958,2026-03-31,Tablet,Referral,7,5.9,1,0
S0000613,C01341,2025-10-14,Mobile,Organic,24,6.79,0,0
S0000614,C01982,2024-03-08,Tablet,Social,19,22.03,0,0
S0000615,C04362,2025-02-12,Mobile,Social,10,12.14,1,1
S0000616,C01218,2023-12-13,Mobile,Direct,6,11.88,0,0
S0000617,C03942,2026-03-28,Mobile,Direct,21,20.53,0,0
S0000618,C02531,2025-08-15,Tablet,Referral,13,27.56,0,0
S0000619,C02056,2025-10-23,Mobile,Direct,9,17.47,0,0
S0000620,C01520,2025-01-25,Mobile,Email,7,37.96,0,0
S0000621,C04986,2025-10-17,Mobile,Direct,4,31.4,1,1
S0000622,C02451,2024-08-31,Desktop,Email,1,37.14,1,1
S0000623,C02847,2025-11-06,Mobile,Organic,23,11.59,0,0
S0000624,C03623,2025-11-06,Tablet,Direct,9,9.19,0,0
S0000625,C01024,2025-10-18,Mobile,Paid Ads,8,8.69,1,0
S0000626,C01777,2025-04-06,Mobile,Paid Ads,14,23.35,0,0
S0000627,C03529,2023-12-26,Mobile,Referral,14,13.18,0,0
S0000628,C01957,2026-01-13,Mobile,Email,1,16.01,0,0
S0000629,C04458,2024-11-18,Mobile,Social,22,21.29,0,0
S0000630,C01573,2025-07-19,Desktop,Referral,23,11.13,0,1
S0000631,C03354,2025-01-18,Desktop,Referral,14,18.07,0,0
S0000632,C02051,2024-09-16,Mobile,Paid Ads,24,33.17,0,0
S0000633,C04845,2024-09-07,Desktop,Direct,6,33.88,1,1
S0000634,C00463,2025-11-19,Tablet,Organic,1,38.94,0,0
S0000635,C01334,2024-02-16,Tablet,Referral,5,31.05,1,1
S0000636,C04875,2026-01-01,Mobile,Referral,17,11.47,1,0
S0000637,C01561,2025-07-28,Mobile,Referral,24,19.2,0,0
S0000638,C00837,2026-03-02,Mobile,Organic,19,14.27,1,0
S0000639,C00441,2025-11-28,Mobile,Organic,16,26.0,0,0
S0000640,C04311,2025-11-10,Mobile,Referral,15,7.74,0,0
S0000641,C02504,2024-01-11,Mobile,Organic,7,26.94,1,1
S0000642,C02890,2024-11-10,Desktop,Social,23,37.35,0,0
S0000643,C02987,2025-06-22,Mobile,Direct,16,21.46,1,1
S0000644,C01638,2025-12-19,Mobile,Paid Ads,1,16.74,0,0
S0000645,C01151,2025-09-09,Desktop,Paid Ads,6,18.83,0,0
S0000646,C02882,2024-09-17,Desktop,Organic,16,10.41,1,1
S0000647,C02305,2025-10-11,Mobile,Paid Ads,7,10.84,0,0
S0000648,C00671,2024-08-27,Desktop,Email,17,30.25,0,0
S0000649,C04860,2025-04-12,Mobile,Organic,22,20.68,0,0
S0000650,C04848,2025-11-15,Mobile,Direct,2,7.5,0,0
S0000651,C02232,2025-04-18,Desktop,Referral,13,17.77,0,0
S0000652,C01890,2025-06-10,Mobile,Organic,12,26.61,1,0
S0000653,C04524,2026-01-15,Desktop,Paid Ads,1,32.31,1,0
S0000654,C03155,2026-03-14,Mobile,Referral,15,36.91,1,1
S0000655,C03882,2024-11-23,Mobile,Paid Ads,9,25.76,0,0
S0000656,C02783,2024-12-16,Mobile,Paid Ads,23,20.17,0,0
S0000657,C04986,2025-12-15,Mobile,Social,16,30.04,1,1
S0000658,C03492,2025-02-23,Tablet,Direct,15,8.52,1,0
S0000659,C03443,2025-04-06,Mobile,Referral,14,28.33,0,0
S0000660,C00958,2024-11-16,Mobile,Organic,16,31.98,1,1
S0000661,C02937,2025-10-13,Mobile,Paid Ads,20,13.78,0,1
S0000662,C03502,2025-03-16,Mobile,Paid Ads,19,22.57,0,0
S0000663,C02972,2025-05-02,Desktop,Email,6,4.45,1,1
S0000664,C03104,2024-12-08,Tablet,Social,20,22.52,1,0
S0000665,C01694,2025-12-26,Mobile,Direct,5,17.65,0,0
S0000666,C04180,2024-03-22,Mobile,Direct,21,2.43,0,0
S0000667,C00506,2026-01-30,Desktop,Referral,15,26.83,0,0
S0000668,C02691,2025-02-20,Desktop,Referral,22,22.57,0,0
S0000669,C04693,2025-05-06,Desktop,Paid Ads,21,39.8,1,0
S0000670,C02789,2026-02-04,Mobile,Referral,5,19.13,1,1
S0000671,C01805,2024-08-17,Desktop,Referral,1,28.74,0,0
S0000672,C03655,2025-11-14,Mobile,Direct,13,9.88,0,0
S0000673,C04978,2025-01-13,Mobile,Referral,13,17.51,0,0
S0000674,C04627,2025-04-20,Mobile,Organic,7,1.65,0,1
S0000675,C03784,2023-11-06,Mobile,Email,17,5.45,1,0
S0000676,C00177,2026-01-17,Mobile,Email,10,8.31,0,0
S0000677,C02595,2025-09-08,Desktop,Referral,22,17.78,0,0
S0000678,C02124,2026-01-11,Mobile,Paid Ads,11,17.78,0,0
S0000679,C02523,2025-11-15,Mobile,Email,13,32.98,0,0
S0000680,C01512,2025-10-10,Mobile,Referral,8,8.38,0,0
S0000681,C04403,2025-11-21,Tablet,Email,4,5.88,0,0
S0000682,C02951,2025-12-24,Mobile,Direct,18,32.14,1,1
S0000683,C00731,2024-04-04,Desktop,Social,18,36.23,1,1
S0000684,C01399,2025-07-26,Mobile,Referral,21,2.49,0,1
S0000685,C01494,2025-11-14,Mobile,Direct,7,6.54,0,0
S0000686,C01468,2024-11-04,Mobile,Direct,22,18.14,1,0
S0000687,C01353,2026-01-12,Mobile,Direct,8,17.88,0,1
S0000688,C03623,2026-01-07,Mobile,Organic,10,13.02,1,1
S0000689,C01240,2025-12-06,Tablet,Social,18,29.46,0,0
S0000690,C00336,2025-08-12,Desktop,Email,11,26.81,1,0
S0000691,C02023,2025-11-08,Desktop,Organic,13,21.44,0,0
S0000692,C01090,2023-05-17,Mobile,Direct,7,31.39,0,1
S0000693,C04905,2025-03-26,Mobile,Organic,14,7.24,0,0
S0000694,C04846,2025-09-15,Tablet,Organic,15,24.07,0,0
S0000695,C02667,2025-10-27,Mobile,Social,1,16.12,0,0
S0000696,C03462,2025-11-08,Mobile,Referral,1,21.53,0,0
S0000697,C01930,2025-03-05,Mobile,Paid Ads,13,22.87,1,0
S0000698,C04978,2025-07-03,Desktop,Organic,22,27.69,0,0
S0000699,C03024,2026-03-27,Mobile,Direct,21,17.3,0,0
S0000700,C04702,2023-07-12,Mobile,Referral,2,31.14,1,0
S0000701,C02901,2025-06-01,Desktop,Social,13,15.09,0,0
S0000702,C02249,2024-12-26,Tablet,Social,20,13.73,0,0
S0000703,C00026,2025-07-08,Mobile,Email,10,17.46,0,0
S0000704,C01443,2025-12-23,Mobile,Paid Ads,13,29.4,1,1
S0000705,C03625,2025-10-24,Desktop,Organic,14,6.27,0,0
S0000706,C04333,2026-02-28,Mobile,Social,23,35.32,0,0
S0000707,C04277,2025-08-27,Desktop,Email,9,13.63,1,1
S0000708,C00394,2025-10-31,Mobile,Paid Ads,21,33.41,0,1
S0000709,C03264,2024-06-07,Desktop,Paid Ads,6,16.11,0,0
S0000710,C00892,2026-01-30,Desktop,Paid Ads,2,32.76,1,0
S0000711,C03126,2024-07-14,Mobile,Referral,8,24.07,0,0
S0000712,C00730,2026-02-16,Mobile,Email,18,7.04,1,1
S0000713,C00854,2025-11-20,Mobile,Social,16,10.64,1,1
S0000714,C01466,2023-08-27,Mobile,Direct,22,4.97,1,1
S0000715,C00542,2025-08-23,Desktop,Email,23,38.05,0,0
S0000716,C01762,2025-08-12,Mobile,Organic,5,10.96,0,0
S0000717,C03897,2026-03-29,Mobile,Referral,11,23.45,1,0
S0000718,C01485,2024-07-25,Desktop,Social,8,4.79,1,1
S0000719,C02180,2024-12-17,Desktop,Organic,20,17.42,1,1
S0000720,C03012,2026-03-16,Mobile,Organic,12,28.62,1,0
S0000721,C04065,2025-04-27,Mobile,Organic,8,8.13,0,0
S0000722,C04419,2024-11-24,Desktop,Social,24,5.39,0,0
S0000723,C02613,2024-08-14,Mobile,Direct,19,18.15,1,1
S0000724,C04295,2025-06-21,Mobile,Social,12,4.74,0,0
S0000725,C04769,2024-10-18,Mobile,Email,8,16.11,0,0
S0000726,C02354,2024-08-23,Mobile,Email,2,22.64,0,0
S0000727,C03596,2026-01-26,Mobile,Email,3,2.53,0,0
S0000728,C03498,2026-02-09,Desktop,Direct,1,26.13,0,0
S0000729,C01890,2025-04-01,Mobile,Social,12,39.22,1,0
S0000730,C00585,2025-12-17,Mobile,Paid Ads,1,3.67,0,0
S0000731,C03241,2025-10-29,Mobile,Direct,19,33.13,0,0
S0000732,C01416,2026-03-18,Mobile,Paid Ads,23,17.96,1,1
S0000733,C00221,2025-09-26,Mobile,Organic,9,16.94,0,0
S0000734,C01348,2024-09-15,Mobile,Referral,14,37.39,0,0
S0000735,C00466,2024-10-16,Tablet,Organic,12,18.17,0,0
S0000736,C03730,2023-07-02,Mobile,Organic,18,15.7,0,0
S0000737,C03526,2025-01-01,Mobile,Social,14,27.06,0,0
S0000738,C01357,2025-10-02,Desktop,Referral,2,27.92,0,0
S0000739,C01883,2024-04-28,Mobile,Social,3,38.58,1,1
S0000740,C00409,2025-11-19,Mobile,Email,5,5.27,1,0
S0000741,C02322,2025-05-02,Tablet,Organic,7,2.93,0,0
S0000742,C03239,2023-09-03,Desktop,Paid Ads,19,19.33,0,0
S0000743,C03274,2024-12-02,Desktop,Direct,1,6.75,0,0
S0000744,C04091,2023-06-22,Mobile,Social,9,5.63,1,0
S0000745,C00673,2025-05-06,Mobile,Paid Ads,1,2.82,0,0
S0000746,C01861,2026-03-09,Mobile,Referral,13,37.73,0,0
S0000747,C04808,2026-01-09,Mobile,Organic,10,25.25,0,0
S0000748,C02137,2023-09-29,Mobile,Paid Ads,19,39.55,0,0
S0000749,C01998,2025-12-03,Desktop,Email,10,7.34,1,1
S0000750,C01835,2024-07-16,Mobile,Referral,24,33.98,0,0
S0000751,C01620,2025-01-29,Mobile,Referral,13,35.15,1,1
S0000752,C00451,2024-08-14,Mobile,Organic,19,36.13,1,1
S0000753,C04446,2026-03-30,Mobile,Social,20,10.16,0,0
S0000754,C03346,2024-02-27,Desktop,Paid Ads,2,21.87,1,0
S0000755,C03353,2025-05-16,Desktop,Email,5,29.23,0,0
S0000756,C02229,2024-11-02,Mobile,Referral,14,8.97,0,0
S0000757,C04609,2025-04-06,Desktop,Organic,6,15.03,1,0
S0000758,C04040,2024-12-13,Desktop,Paid Ads,11,36.06,0,0
S0000759,C03067,2024-12-05,Mobile,Organic,13,37.46,0,0
S0000760,C04689,2025-12-12,Mobile,Direct,15,8.95,1,0
S0000761,C03289,2025-08-17,Mobile,Referral,3,13.77,0,0
S0000762,C01704,2026-02-26,Mobile,Referral,22,6.09,0,0
S0000763,C02455,2024-07-18,Mobile,Email,7,18.45,0,0
S0000764,C03903,2026-02-20,Mobile,Organic,19,7.07,0,0
S0000765,C03092,2025-10-25,Mobile,Organic,4,13.69,1,1
S0000766,C04746,2026-03-04,Mobile,Social,6,29.48,1,1
S0000767,C03498,2026-03-16,Mobile,Social,22,31.24,1,0
S0000768,C03138,2026-03-01,Desktop,Social,13,15.08,1,0
S0000769,C03655,2023-09-07,Desktop,Email,20,12.4,1,0
S0000770,C03555,2026-02-12,Mobile,Referral,21,25.66,0,0
S0000771,C00698,2025-10-10,Desktop,Email,21,11.85,1,0
S0000772,C02898,2025-04-28,Mobile,Organic,15,37.44,0,0
S0000773,C01013,2024-12-31,Tablet,Social,16,15.84,1,1
S0000774,C03187,2025-12-21,Mobile,Email,17,17.83,0,0
S0000775,C04111,2025-12-31,Mobile,Referral,21,28.14,0,0
S0000776,C04075,2025-12-24,Desktop,Email,21,27.95,1,1
S0000777,C04528,2024-05-25,Mobile,Paid Ads,6,11.7,0,0
S0000778,C03151,2025-10-05,Mobile,Direct,22,12.27,0,0
S0000779,C04065,2025-10-28,Desktop,Organic,9,7.19,1,1
S0000780,C01334,2024-12-21,Desktop,Direct,9,2.63,1,0
S0000781,C03515,2025-08-14,Desktop,Social,4,36.88,0,0
S0000782,C00644,2025-11-04,Desktop,Referral,23,2.15,0,0
S0000783,C04619,2026-01-07,Mobile,Organic,13,35.22,1,1
S0000784,C01270,2025-03-10,Mobile,Referral,16,24.35,0,0
S0000785,C00399,2025-10-20,Mobile,Email,4,17.76,0,0
S0000786,C01803,2024-12-23,Mobile,Paid Ads,17,31.87,0,0
S0000787,C03792,2023-12-12,Desktop,Referral,15,2.66,0,0
S0000788,C03194,2025-12-02,Mobile,Email,24,34.72,0,0
S0000789,C01974,2025-03-25,Mobile,Referral,17,10.07,0,0
S0000790,C04002,2025-08-12,Mobile,Paid Ads,21,27.15,0,0
S0000791,C00705,2025-11-25,Mobile,Organic,19,22.6,0,0
S0000792,C01048,2025-10-14,Desktop,Direct,13,24.29,0,0
