review_id,customer_id,product_id,order_id,rating,review_date
R000559,C03440,P00785,O001136,3,2024-12-26
R000560,C04859,P00562,O024042,4,2023-06-05
R000561,C04434,P00008,O015093,2,2025-06-26
R000562,C03080,P00810,O021101,4,2024-05-29
R000563,C04563,P00331,O020713,5,2025-03-20
R000564,C00241,P00313,O013550,4,2025-04-30
R000565,C01365,P00662,O009445,4,2024-01-26
R000566,C01348,P00664,O005646,5,2023-12-23
R000567,C00779,P00419,O004865,5,2023-12-08
R000568,C00584,P00228,O012262,1,2025-12-14
R000569,C01424,P00899,O023847,2,2023-04-01
R000570,C01078,P00690,O004001,5,2025-11-27
R000571,C03678,P00273,O020658,4,2024-10-01
R000572,C04341,P00144,O013388,5,2023-03-20
R000573,C01550,P00735,O024939,5,2023-01-06
R000574,C00322,P00050,O005122,4,2023-08-27
R000575,C04702,P00418,O013236,5,2024-05-21
R000576,C01519,P00244,O007373,2,2023-05-06
R000577,C01704,P00232,O018177,4,2024-11-21
R000578,C00399,P00652,O015671,3,2023-05-12
R000579,C03179,P00818,O012118,4,2025-04-15
R000580,C00430,P00615,O020471,3,2023-01-15
R000581,C03119,P00848,O006165,5,2025-02-11
R000582,C04826,P00028,O012070,3,2025-03-08
R000583,C04035,P00046,O017615,5,2025-03-23
R000584,C02895,P00790,O005698,4,2023-01-11
R000585,C04197,P00508,O006213,3,2023-09-15
R000586,C03249,P00736,O016146,5,2025-04-19
R000587,C00680,P00590,O000885,4,2023-10-12
R000588,C02389,P00325,O022602,3,2024-06-10
R000589,C01076,P00182,O003670,4,2024-08-13
R000590,C03745,P00214,O012813,3,2024-12-02
R000591,C02507,P00761,O018019,5,2024-03-20
R000592,C03251,P00690,O010074,4,2025-11-21
R000593,C01174,P00677,O006922,4,2023-05-05
R000594,C03066,P00182,O017968,5,2025-09-16
R000595,C00636,P00349,O020553,3,2026-03-20
R000596,C00071,P00188,O014853,2,2024-08-19
R000597,C02487,P00783,O000342,4,2025-08-04
R000598,C04764,P00980,O001099,4,2023-04-15
R000599,C03185,P00879,O017799,3,2023-11-06
R000600,C04176,P00942,O004502,4,2023-12-03
R000601,C01278,P00372,O017216,5,2024-12-18
R000602,C02274,P00211,O010557,3,2024-06-15
R000603,C03385,P00387,O005292,2,2024-09-22
R000604,C03810,P00023,O001631,4,2023-10-19
R000605,C03986,P00380,O000795,5,2024-08-02
R000606,C03675,P00279,O019591,4,2026-02-22
R000607,C00014,P00276,O021096,4,2025-08-14
R000608,C03981,P00952,O023648,1,2024-09-27
R000609,C01437,P00631,O018364,3,2024-04-11
R000610,C04854,P00760,O018607,2,2024-01-23
R000611,C01304,P00883,O000398,2,2025-08-20
R000612,C00638,P00814,O005077,4,2026-02-09
R000613,C01467,P00860,O018212,4,2025-05-15
R000614,C03048,P00996,O021025,5,2023-09-05
R000615,C01888,P00549,O001764,3,2024-03-06
R000616,C04351,P00815,O018537,2,2023-06-24
R000617,C04815,P00867,O000952,4,2024-06-03
R000618,C02948,P00836,O021177,4,2026-01-14
R000619,C03976,P00068,O016378,3,2024-01-25
R000620,C01546,P00812,O003724,4,2023-04-08
R000621,C04569,P00774,O008233,4,2023-03-23
R000622,C00183,P00886,O011470,5,2024-02-19
R000623,C00540,P00788,O004655,4,2023-05-25
R000624,C04514,P00216,O019011,5,2023-01-01
R000625,C01076,P00730,O008282,3,2025-10-29
R000626,C00351,P00215,O008087,5,2025-11-18
R000627,C04628,P00245,O005769,4,2023-02-16
R000628,C02418,P00177,O005861,3,2024-04-12
R000629,C04342,P00484,O004753,4,2023-07-29
R000630,C00269,P00034,O003234,5,2024-04-10
R000631,C04534,P00361,O001050,5,2025-08-24
R000632,C04126,P00569,O015772,2,2024-05-04
R000633,C04531,P00965,O005316,3,2024-01-09
R000634,C03827,P00981,O011457,3,2025-08-31
R000635,C02247,P00322,O003326,1,2024-06-18
R000636,C01768,P00821,O024356,5,2023-08-05
R000637,C03453,P00803,O024450,3,2023-08-20
R000638,C02118,P00754,O003749,4,2023-03-02
R000639,C02850,P00246,O021858,5,2025-12-23
R000640,C03295,P00984,O000823,3,2023-10-25
R000641,C04633,P00256,O003383,3,2023-09-24
R000642,C03896,P00948,O008222,4,2025-01-16
R000643,C00577,P00375,O007077,4,2023-08-28
R000644,C00353,P00189,O008444,4,2025-03-19
R000645,C03414,P00305,O007620,5,2026-03-08
R000646,C03614,P00709,O002281,5,2025-11-02
R000647,C04518,P00182,O000488,5,2024-07-15
R000648,C02519,P00185,O002214,1,2023-06-08
R000649,C02931,P00257,O014013,4,2023-03-12
R000650,C02543,P00201,O002303,3,2023-08-08
R000651,C03935,P00897,O014638,5,2023-11-02
R000652,C00223,P00842,O004023,2,2023-07-24
R000653,C01333,P00155,O021764,4,2025-09-22
R000654,C03449,P00934,O007735,5,2024-07-14
R000655,C02055,P00153,O001434,5,2024-03-22
R000656,C04229,P00696,O004699,5,2024-12-09
R000657,C03932,P00161,O016814,5,2025-11-04
R000658,C00017,P00258,O017419,3,2025-06-26
R000659,C01520,P00302,O011346,5,2025-06-18
R000660,C02771,P00754,O000300,5,2024-06-13
R000661,C01801,P00990,O021108,4,2023-12-24
R000662,C03646,P00887,O018628,4,2026-02-15
R000663,C04280,P00448,O005846,4,2025-03-15
R000664,C00526,P00661,O023577,1,2024-02-25
R000665,C01608,P00632,O017745,5,2024-01-10
R000666,C04351,P00205,O020271,4,2024-09-17
R000667,C00419,P00276,O006063,3,2024-03-14
R000668,C01728,P00539,O021231,5,2024-04-20
R000669,C04559,P00471,O005432,5,2025-07-09
R000670,C01130,P00472,O011143,4,2025-10-14
R000671,C02565,P00999,O021493,5,2026-02-12
R000672,C01923,P00417,O019465,5,2024-11-20
R000673,C04973,P00241,O012228,1,2026-02-10
R000674,C04446,P00029,O000325,4,2025-09-12
R000675,C00795,P00090,O010643,2,2023-04-09
R000676,C00938,P00260,O022472,2,2025-08-28
R000677,C02623,P00212,O002685,5,2023-08-25
R000678,C00700,P00820,O006867,5,2025-05-21
R000679,C04557,P00325,O021893,3,2025-08-09
R000680,C02408,P00183,O009724,4,2024-09-11
R000681,C01050,P00604,O017116,3,2025-05-02
R000682,C01327,P00357,O011456,5,2025-04-02
R000683,C01900,P00835,O007623,4,2024-10-27
R000684,C01621,P00444,O002285,4,2024-08-13
R000685,C00055,P00640,O007412,5,2024-07-19
R000686,C00454,P00462,O018471,5,2024-03-23
R000687,C02923,P00637,O000461,3,2023-05-31
R000688,C02442,P00343,O007845,4,2024-03-28
R000689,C04399,P00084,O010194,3,2024-05-18
R000690,C00562,P00609,O019815,5,2024-07-28
R000691,C02764,P00540,O013276,4,2025-01-01
R000692,C04298,P00977,O009107,4,2023-01-30
R000693,C04473,P00504,O024751,3,2024-12-26
R000694,C03552,P00649,O014097,3,2023-03-05
R000695,C03147,P00633,O010716,4,2023-06-11
R000696,C02922,P00229,O011675,4,2024-04-12
R000697,C04667,P00017,O004966,5,2025-09-28
R000698,C02702,P00897,O019457,2,2024-10-17
R000699,C01559,P00013,O019680,1,2023-09-12
R000700,C03284,P00291,O023900,2,2025-11-13
R000701,C03779,P00591,O004653,5,2025-12-14
R000702,C01918,P00683,O007267,2,2025-01-14
R000703,C01328,P00297,O007652,4,2023-05-11
R000704,C01710,P00361,O003930,4,2024-08-04
R000705,C02154,P00614,O007870,5,2023-11-30
R000706,C04007,P00092,O009339,5,2024-09-08
R000707,C03219,P00007,O023814,3,2024-08-19
R000708,C04896,P00809,O015195,4,2024-03-23
R000709,C01247,P00112,O012078,2,2025-05-14
R000710,C01424,P00895,O023409,4,2024-08-23
R000711,C03731,P00008,O012056,4,2023-01-22
R000712,C03970,P00002,O021162,5,2024-01-17
R000713,C03136,P00742,O023295,3,2023-01-02
R000714,C03628,P00175,O001654,5,2023-03-12
R000715,C04111,P00025,O001633,5,2025-04-30
R000716,C04843,P00488,O010692,4,2025-02-14
R000717,C00820,P00985,O019917,5,2023-01-22
R000718,C04653,P00805,O009273,4,2024-01-12
R000719,C04269,P00080,O005935,3,2025-03-05
R000720,C02920,P00523,O009953,5,2023-02-24
R000721,C00538,P00308,O001047,3,2024-07-12
R000722,C04166,P00529,O016339,1,2024-03-11
R000723,C03790,P00185,O018648,2,2025-04-23
R000724,C00486,P00135,O016816,4,2024-04-28
R000725,C00493,P00098,O015426,5,2023-04-12
R000726,C03801,P00366,O009561,5,2026-02-04
R000727,C01288,P00109,O024194,5,2024-11-07
R000728,C01663,P00513,O023960,5,2023-12-21
R000729,C04100,P00121,O020350,5,2025-09-20
R000730,C04779,P00273,O008044,3,2025-12-03
R000731,C04783,P00415,O024092,5,2025-08-10
R000732,C03978,P00528,O019971,1,2024-06-24
R000733,C01621,P00374,O024070,4,2025-03-26
R000734,C00834,P00857,O008756,5,2025-11-26
R000735,C00412,P00983,O023921,3,2023-03-24
R000736,C04734,P00032,O003473,2,2023-08-14
R000737,C00685,P00378,O007241,5,2024-05-05
R000738,C03459,P00707,O012462,5,2025-02-03
R000739,C02409,P00276,O005171,4,2026-01-11
R000740,C03890,P00189,O005253,5,2026-03-13
R000741,C03771,P00102,O007456,3,2023-07-02
R000742,C01161,P00332,O002252,5,2026-01-03
R000743,C01104,P00754,O007193,1,2025-02-21
R000744,C01016,P00175,O006009,1,2024-08-04
R000745,C02120,P00827,O006602,5,2025-05-18
R000746,C03517,P00997,O017416,3,2023-05-25
R000747,C00487,P00702,O015007,5,2025-10-09
R000748,C03587,P00546,O000307,2,2025-01-22
R000749,C03614,P00869,O014393,5,2023-02-03
R000750,C01651,P00088,O019519,5,2024-01-11
R000751,C01899,P00227,O000399,5,2024-02-06
R000752,C02698,P00890,O006490,4,2024-11-10
R000753,C03180,P00658,O009424,4,2025-09-07
R000754,C02971,P00626,O015887,4,2025-11-19
R000755,C03753,P00598,O011587,5,2024-11-10
R000756,C03791,P00809,O019154,4,2026-03-11
R000757,C03852,P00167,O017160,3,2023-09-01
R000758,C00720,P00448,O004965,4,2025-10-10
R000759,C04446,P00122,O001603,4,2025-02-03
R000760,C02456,P00054,O024153,4,2025-05-30
R000761,C04703,P00820,O018074,3,2023-08-12
R000762,C01517,P00013,O018523,5,2025-08-20
R000763,C02704,P00043,O011050,2,2025-08-10
R000764,C04828,P00430,O000565,3,2023-10-01
R000765,C01332,P00072,O007530,5,2025-05-04
R000766,C02589,P00155,O002595,3,2024-10-22
R000767,C04298,P00879,O013668,4,2024-12-05
R000768,C01911,P00677,O015948,5,2023-07-20
R000769,C04356,P00455,O009207,4,2023-02-16
R000770,C04723,P00897,O001944,4,2023-11-13
R000771,C02844,P00836,O006916,5,2024-01-31
R000772,C02274,P00131,O020605,1,2024-05-30
R000773,C02362,P00054,O021335,5,2023-12-04
R000774,C02438,P00982,O015169,5,2023-02-01
R000775,C01978,P00186,O009147,3,2023-01-13
R000776,C00812,P00807,O001645,5,2024-03-21
R000777,C02523,P00215,O017596,3,2024-09-14
R000778,C01660,P00964,O024186,5,2025-05-23
R000779,C03914,P00569,O017880,3,2025-06-02
R000780,C03820,P00467,O010647,3,2024-09-06
R000781,C02375,P00421,O013200,5,2024-01-17
R000782,C03516,P00198,O007032,4,2023-03-06
R000783,C03471,P00052,O018971,3,2023-05-02
R000784,C02092,P00002,O006300,3,2026-02-16
R000785,C03734,P00344,O006185,3,2023-09-27
R000786,C03502,P00429,O000897,5,2024-08-26
R000787,C04246,P00583,O012992,5,2025-09-13
R000788,C03418,P00382,O016787,4,2025-10-06
R000789,C02338,P00202,O020449,2,2025-04-05
R000790,C01382,P00215,O007640,5,2024-02-26
R000791,C01150,P00683,O006701,4,2024-06-25
R000792,C01709,P00357,O023571,2,2024-03-21
R000793,C04149,P00980,O018431,2,2025-02-12
R000794,C00769,P00548,O001375,3,2024-11-09
R000795,C02198,P00042,O007899,4,2024-07-25
R000796,C03492,P00025,O007048,4,2024-04-28
R000797,C01739,P00852,O005353,4,2024-07-09
R000798,C01324,P00133,O022901,1,2024-09-05
R000799,C00369,P00664,O016881,4,2023-03-06
R000800,C04050,P00219,O013738,3,2025-10-14
R000801,C01351,P00450,O002959,1,2024-07-27
R000802,C03012,P00640,O019977,5,2024-02-18
R000803,C00098,P00089,O014816,4,2025-02-07
R000804,C00851,P00899,O023142,5,2025-10-20
R000805,C01697,P00103,O013414,5,2025-02-11
R000806,C01505,P00588,O011405,4,2023-03-03
R000807,C03173,P00507,O004126,4,2025-05-02
R000808,C03872,P00424,O000356,4,2025-04-19
R000809,C02630,P00040,O007183,1,2026-02-01
R000810,C01221,P00079,O004804,3,2025-02-03
R000811,C02877,P00696,O000395,5,2026-03-18
R000812,C04216,P00968,O024734,4,2026-01-13
R000813,C03176,P00009,O022110,5,2024-08-04
R000814,C03993,P00503,O022982,5,2023-05-11
R000815,C04095,P00692,O011929,3,2023-12-18
R000816,C01448,P00812,O008728,3,2024-11-18
R000817,C03563,P00247,O018778,4,2025-08-15
R000818,C04945,P00556,O013733,4,2023-02-19
R000819,C04987,P00048,O000877,4,2024-10-11
R000820,C02868,P00563,O018817,5,2024-07-18
R000821,C01438,P00975,O020914,4,2024-04-29
R000822,C03514,P00516,O024876,4,2023-05-08
R000823,C04723,P00020,O009747,4,2026-03-25
R000824,C04736,P00884,O016228,4,2025-11-30
R000825,C01754,P00109,O019980,3,2024-01-29
R000826,C00555,P00554,O009839,4,2024-02-24
R000827,C04931,P00218,O009649,4,2024-03-10
R000828,C02581,P00706,O023474,4,2023-09-29
R000829,C02947,P00737,O014054,4,2025-01-16
R000830,C04364,P00423,O004535,3,2023-05-13
R000831,C01784,P00969,O023665,4,2024-01-22
R000832,C04253,P00171,O004293,4,2023-10-28
R000833,C01332,P00928,O024318,4,2025-10-24
R000834,C02391,P00908,O011115,5,2025-02-28
R000835,C01817,P00131,O013350,5,2023-07-17
R000836,C03944,P00050,O017191,4,2023-05-05
R000837,C04528,P00773,O011281,4,2024-05-24
R000838,C03710,P00209,O006537,4,2024-08-06
R000839,C04255,P00979,O011215,4,2025-07-18
R000840,C01583,P00974,O002301,4,2025-11-03
R000841,C02115,P00584,O011699,5,2023-08-13
R000842,C00697,P00851,O013430,5,2025-07-16
R000843,C02662,P00377,O022025,3,2025-01-22
R000844,C00947,P00325,O011038,5,2025-07-01
R000845,C00341,P00572,O015657,3,2023-02-21
R000846,C02700,P00669,O000822,3,2024-05-03
R000847,C00733,P00550,O002019,5,2025-06-27
R000848,C00141,P00858,O007577,4,2023-12-09
R000849,C01258,P00333,O005588,4,2025-05-14
R000850,C03765,P00678,O001216,4,2024-04-24
R000851,C01750,P00006,O004642,5,2023-08-01
R000852,C04464,P00464,O007292,5,2024-03-27
R000853,C00362,P00327,O023123,5,2025-01-23
R000854,C00979,P00652,O007251,1,2024-06-03
R000855,C03714,P00944,O019834,4,2024-08-27
R000856,C03312,P00997,O023961,4,2023-08-08
R000857,C00907,P00637,O013265,2,2025-10-17
R000858,C00690,P00750,O010594,4,2023-04-15
R000859,C00361,P00849,O011098,4,2023-07-15
R000860,C03258,P00784,O010080,5,2025-03-07
R000861,C01382,P00051,O000887,4,2024-08-05
R000862,C01248,P00708,O012270,4,2025-02-25
R000863,C04933,P00837,O021107,3,2025-12-02
R000864,C01103,P00399,O004072,3,2025-06-02
R000865,C00807,P00017,O014700,4,2023-02-23
R000866,C04317,P00097,O024088,5,2024-06-05
R000867,C03463,P00882,O024043,4,2023-11-28
R000868,C00746,P00113,O023307,3,2023-02-06
R000869,C03489,P00196,O016820,5,2024-07-11
R000870,C04126,P00120,O001312,3,2025-03-09
R000871,C02993,P00932,O013776,4,2024-04-04
R000872,C02076,P00816,O018918,5,2025-03-15
R000873,C03343,P00666,O023141,3,2026-03-21
R000874,C03748,P00213,O020268,5,2025-07-08
R000875,C01736,P00079,O015949,4,2024-09-27
R000876,C01994,P00936,O012897,3,2023-10-15
R000877,C04311,P00457,O005628,2,2023-03-23
R000878,C03784,P00755,O007967,4,2023-12-06
R000879,C02800,P00432,O012300,4,2023-08-07
R000880,C01855,P00243,O001251,5,2025-02-05
R000881,C00548,P00421,O011075,5,2024-12-02
R000882,C04464,P00858,O002557,4,2026-02-15
R000883,C02091,P00563,O018972,3,2023-08-08
R000884,C02821,P00812,O012341,4,2023-07-07
R000885,C04973,P00292,O003260,5,2025-09-17
R000886,C04769,P00711,O002957,4,2026-01-04
R000887,C01981,P00760,O005249,3,2023-01-14
R000888,C03912,P00493,O018679,3,2025-11-21
R000889,C01082,P00707,O018059,5,2026-03-30
R000890,C03775,P00079,O016502,4,2024-03-11
R000891,C04614,P00622,O003757,4,2023-04-29
R000892,C02655,P00890,O002835,4,2023-12-03
R000893,C01216,P00413,O004581,2,2024-04-16
R000894,C00800,P00543,O022828,3,2025-09-14
R000895,C03914,P00673,O017725,5,2025-03-03
R000896,C04846,P00724,O021559,4,2025-12-17
R000897,C03127,P00114,O019893,3,2025-09-09
R000898,C01166,P00543,O024105,4,2024-03-14
R000899,C01448,P00157,O018901,3,2023-03-06
R000900,C03963,P00983,O012436,2,2024-11-16
R000901,C02695,P00402,O009523,2,2024-12-25
R000902,C00016,P00544,O013155,5,2023-08-18
R000903,C01656,P00669,O008355,5,2023-07-13
R000904,C04565,P00650,O002735,5,2024-09-22
R000905,C00674,P00231,O024523,5,2025-06-19
R000906,C03853,P00990,O011207,3,2026-03-31
R000907,C03247,P00263,O004306,5,2023-08-30
R000908,C00640,P00025,O018767,5,2025-04-08
R000909,C03740,P00738,O017175,4,2025-05-30
R000910,C00937,P00034,O017861,5,2024-10-16
R000911,C01965,P00966,O017844,3,2025-04-04
R000912,C03576,P00763,O001036,5,2024-04-07
R000913,C04246,P00508,O004958,5,2025-11-19
R000914,C04774,P00859,O003503,3,2023-05-30
R000915,C02910,P00921,O006014,4,2025-12-29
R000916,C03897,P00813,O007067,4,2024-05-07
R000917,C02140,P00298,O013475,3,2024-08-16
R000918,C00956,P00611,O009031,4,2023-02-16
R000919,C01800,P00462,O018750,3,2024-12-26
R000920,C02708,P00831,O003794,4,2023-08-02
R000921,C03069,P00907,O012316,3,2024-03-26
R000922,C04946,P00357,O000690,4,2025-06-09
R000923,C02085,P00654,O013768,4,2024-09-21
R000924,C00655,P00510,O000594,4,2023-03-28
R000925,C04327,P00507,O006975,4,2023-01-15
R000926,C00268,P00438,O013263,3,2024-08-17
R000927,C01767,P00101,O024335,4,2023-12-18
R000928,C00528,P00930,O006000,4,2024-09-05
R000929,C03471,P00950,O004156,4,2025-11-04
R000930,C01098,P00978,O016999,4,2024-10-30
R000931,C00964,P00083,O014868,2,2025-11-08
R000932,C02064,P00913,O023785,3,2023-02-08
R000933,C00232,P00267,O008923,1,2025-01-31
R000934,C01472,P00664,O008028,5,2023-10-30
R000935,C03859,P00813,O011573,4,2024-11-25
R000936,C00171,P00099,O013584,4,2024-10-15
R000937,C00203,P00778,O021591,1,2025-03-01
R000938,C04242,P00824,O019822,5,2023-12-15
R000939,C00418,P00901,O014123,2,2025-11-02
R000940,C02182,P00438,O001834,4,2024-04-07
R000941,C02109,P00278,O017276,5,2025-04-19
R000942,C00318,P00884,O013626,3,2024-05-03
R000943,C01788,P00623,O003020,5,2024-07-07
R000944,C00812,P00921,O023238,1,2025-10-07
R000945,C00323,P00996,O011278,4,2023-10-11
R000946,C00221,P00551,O014463,2,2024-12-08
R000947,C03578,P00336,O010965,4,2025-07-19
R000948,C04546,P00797,O005513,5,2024-05-10
R000949,C03076,P00816,O023979,1,2025-12-06
R000950,C01913,P00104,O019613,5,2024-07-27
R000951,C02178,P00176,O003877,1,2025-10-22
R000952,C01394,P00352,O009451,4,2024-07-24
R000953,C01280,P00176,O015576,3,2025-07-05
R000954,C04599,P00939,O017622,4,2023-09-29
R000955,C03600,P00364,O014373,3,2023-03-11
R000956,C04866,P00425,O018533,4,2024-06-27
R000957,C01736,P00359,O014958,4,2023-09-14
R000958,C04570,P00293,O010143,2,2023-05-30
R000959,C00155,P00097,O009862,4,2024-03-01
R000960,C04546,P00894,O011931,3,2023-06-12
R000961,C03650,P00070,O012075,5,2024-06-22
R000962,C04323,P00366,O023857,5,2023-03-28
R000963,C03048,P00746,O019012,3,2024-06-22
R000964,C03946,P00104,O009706,4,2023-06-05
R000965,C00018,P00294,O023562,5,2026-02-19
R000966,C00442,P00336,O011297,3,2023-03-18
R000967,C00919,P00766,O017919,1,2025-07-16
R000968,C04617,P00268,O014634,5,2024-09-13
R000969,C00722,P00619,O005291,4,2025-01-04
R000970,C01397,P00195,O008427,4,2024-01-03
R000971,C00499,P00039,O024740,4,2025-12-11
R000972,C00439,P00364,O017790,5,2024-02-08
R000973,C01409,P00125,O001019,4,2024-09-09
R000974,C01887,P00100,O002754,4,2025-12-05
R000975,C00639,P00979,O005920,1,2025-06-17
R000976,C01462,P00293,O012919,3,2025-08-02
R000977,C04401,P00630,O014840,1,2023-07-09
R000978,C03805,P00672,O016792,2,2025-11-26
R000979,C04821,P00955,O000414,4,2024-06-13
R000980,C03200,P00489,O021075,3,2025-07-13
R000981,C02810,P00063,O011004,4,2026-01-27
R000982,C00673,P00824,O004263,5,2024-07-08
R000983,C03482,P00863,O024913,4,2025-06-19
R000984,C02439,P00756,O024038,3,2023-02-02
R000985,C04612,P00422,O022449,3,2025-10-10
R000986,C02046,P00941,O004208,5,2026-03-03
R000987,C04949,P00438,O016187,3,2024-09-14
R000988,C01748,P00771,O017356,5,2025-05-28
R000989,C00631,P00854,O011146,3,2024-08-12
R000990,C02061,P00294,O018399,4,2023-06-05
R000991,C04285,P00259,O016303,1,2025-09-09
R000992,C00639,P00528,O008412,1,2024-08-24
R000993,C03965,P00306,O020904,5,2025-10-21
R000994,C04448,P00905,O016391,3,2023-04-01
R000995,C04545,P00792,O011211,4,2025-05-21
R000996,C01158,P00918,O015482,4,2025-12-17
R000997,C00729,P00960,O019802,4,2026-03-02
R000998,C04928,P00630,O016211,5,2025-12-08
R000999,C04265,P00599,O015950,1,2026-01-12
R001000,C01496,P00975,O000097,4,2023-04-12
R001001,C03199,P00824,O006820,5,2025-10-01
R001002,C04182,P00780,O017509,3,2025-04-07
R001003,C02368,P00566,O010431,3,2023-04-15
R001004,C00703,P00641,O011132,3,2024-12-06
R001005,C01642,P00711,O022899,5,2024-06-30
R001006,C02502,P00811,O020188,3,2025-09-05
R001007,C00399,P00376,O021843,4,2024-08-21
R001008,C02014,P00060,O002919,5,2025-10-21
R001009,C02174,P00257,O017451,2,2024-08-26
R001010,C03975,P00703,O007551,5,2024-01-21
R001011,C00892,P00636,O013190,4,2025-11-07
R001012,C03613,P00317,O000170,5,2024-10-16
R001013,C03383,P00708,O020846,4,2024-06-20
R001014,C01733,P00222,O010862,5,2025-07-19
R001015,C04278,P00226,O012279,5,2025-10-06
R001016,C04272,P00828,O006819,5,2024-01-31
R001017,C02037,P00991,O007862,4,2024-07-16
R001018,C02975,P00320,O004599,2,2024-02-16
R001019,C02852,P00727,O011549,5,2023-09-03
R001020,C01635,P00593,O011041,5,2023-10-25
R001021,C01147,P00360,O015835,5,2023-09-03
R001022,C00299,P00557,O021482,1,2024-05-31
R001023,C04426,P00149,O003957,1,2026-01-10
R001024,C01779,P00815,O022614,5,2023-03-09
R001025,C04833,P00460,O002758,4,2024-10-17
R001026,C04603,P00452,O003036,5,2025-05-29
R001027,C01402,P00235,O015018,5,2025-08-04
R001028,C04115,P00116,O011633,3,2024-03-26
R001029,C02862,P00769,O013239,5,2025-07-23
R001030,C03477,P00261,O023137,3,2023-09-04
R001031,C00748,P00432,O006460,4,2025-11-07
R001032,C04304,P00679,O013538,4,2025-07-02
R001033,C04849,P00271,O014938,5,2025-10-06
R001034,C01287,P00466,O013509,1,2025-10-24
R001035,C04251,P00856,O005984,2,2025-02-06
R001036,C02971,P00135,O015803,5,2024-03-10
R001037,C04632,P00088,O011896,3,2025-11-09
R001038,C02810,P00262,O004458,3,2025-03-07
R001039,C00656,P00624,O008324,4,2024-07-19
R001040,C04049,P00772,O002581,5,2026-01-24
R001041,C03677,P00010,O019950,4,2024-01-15
R001042,C02027,P00038,O024362,1,2024-05-30
R001043,C03861,P00148,O022109,3,2023-01-12
R001044,C02212,P00231,O020215,3,2025-12-06
R001045,C02083,P00185,O006770,5,2024-09-23
R001046,C04716,P00262,O011694,2,2025-10-25
